seed,biting_rate,ectopic_recombination_rate,immigration_rate_fraction,immunity_loss_rate,mutation_rate,n_genes_initial,switching_rate,transmissibility,instance
10407_1569904268_1422536363_99005774_-758996262_-92408425_-603381823,9.01045656016794e-05,4.44925272170911e-07,0.00319038517575319,0.000995822486269116,1.52025228638004e-08,14782.9393204399,0.181058469034895,0.152357316077037,6774
10407_296462112_1472031208_5527791_-1705097790_1798975573_1461597691,9.70990355723929e-05,3.64611090354779e-07,0.00383936134964277,0.000780132027102233,2.00883666359931e-08,14882.4969406895,0.18559242023383,0.450040454695208,6775
10407_494242738_-124608076_910414836_-401459475_2006783305_-483785982,6.24550630965743e-05,1.58210561328649e-06,0.00380337489400362,0.00157968463258558,2.59183823722111e-08,12073.7555376575,0.19420365818901,0.685979184177875,6776
10407_412034948_1086942865_-1545068357_728373510_1384011768_1822843610,8.71693112557589e-05,1.493427855483e-06,0.00418279558877019,0.00157137726889482,1.84781683842252e-08,14149.3737722058,0.172073177770319,0.422767148419558,6777
10407_-1338698615_-798202725_891985772_792470978_150592324_-1902111048,6.6411508139866e-05,1.1241206750488e-06,0.00284935868948901,0.000796400561958247,2.57650581170482e-08,10155.8536171481,0.179317904372375,0.475603255705117,6778
10407_1275018971_1891627116_-1755305811_-660830411_-282359976_188247184,7.84119945370115e-05,2.36586482299463e-07,0.0021925587226038,0.000625767099434552,1.40463695801494e-08,21834.777771346,0.190500029434554,0.459051247536475,6779
10407_-388355393_-861940983_-1228304256_293430142_-2132903063_141845236,7.05991977065122e-05,1.19696379731513e-06,0.00496220972884828,0.00174233412164707,1.73990101724978e-08,18308.1948382892,0.174510215232871,0.657332729239976,6780
10407_777593269_-2085719287_1516213488_-1020162034_186737972_2045000253,5.5325870889044e-05,1.37388166436892e-06,0.00200661257748935,0.00111334610799677,2.27422829322384e-08,21579.9811042704,0.198245024428228,0.270856883076254,6781
10407_1309103665_1763400261_915260745_1552896329_845123467_1476376519,5.39770376159996e-05,4.55682045437804e-07,0.00471448654279615,0.00130163830175251,9.9034717312538e-09,13216.3278878556,0.188772291224267,0.900886363086588,6782
10407_-60640664_1672385841_-1772413974_80072102_-763835659_-517516505,8.01808404545276e-05,1.5689722695659e-06,0.00134563944227714,0.000991634282100988,2.5352784644268e-08,13389.1766492471,0.193784129929091,0.202594210787937,6783
10407_-424179030_1371457443_479902310_1151566855_-907085739_-894868339,6.50036119177548e-05,1.60257315583816e-06,0.00245683339172293,0.00165483931363214,8.14440299568322e-09,16700.8985118372,0.192190910583734,0.25401437720146,6784
10407_-1905435386_575441545_822758466_-1422904671_-702188847_384905928,7.10746542173387e-05,7.42056353872581e-07,0.00513609444114503,0.000619122282998578,1.83435474732483e-08,23546.4854050195,0.190589822523174,0.429617160246747,6785
10407_1797708701_-525651242_1799770746_-903839251_-1576525113_-1830366272,8.52259076468679e-05,6.65299772579365e-07,0.00246912496707087,0.000611643272738173,2.55197489368648e-08,18371.9926075034,0.190667919591976,0.487277853767869,6786
10407_-1280927897_-1299582882_-516655751_1322890441_-510621312_858017622,7.12413357737164e-05,9.93980730421873e-07,0.00306008021666264,0.00164939051855026,1.69079667001035e-08,21078.5470123003,0.194933846080407,0.829728845256669,6787
10407_-2145919262_867570539_1082098950_-279183682_-1688158934_-1849242603,5.35888888522244e-05,1.20295317909606e-06,0.00508900455191446,0.00113328464475878,1.91773564486748e-08,18101.4983743187,0.175102117767435,0.156772348478995,6788
10407_1369410568_-405163576_717971855_774921241_93292584_580640289,7.65339183365923e-05,1.67519994289592e-06,0.00393513958633691,0.000501069072534619,2.29999063079294e-08,32543.5564076216,0.177877554394557,0.808752851864636,6789
10407_1071905766_1184524088_-356669123_595316010_-524657678_-942120841,7.28447862915687e-05,9.27304488472113e-07,0.00201911754512055,0.00118642212572941,2.0222999679807e-08,10002.781106384,0.196840486140648,0.78526194456806,6790
10407_-201305318_-1535091319_-1549857516_-1402328659_140366094_2051764469,7.6103817034734e-05,1.26790140156713e-06,0.00168316300595467,0.00108076064652183,1.05649197978943e-08,23517.6707627762,0.171991951863735,0.915934953208514,6791
10407_141839110_-1647939928_1502541260_-1475022915_1512142183_-1704122981,8.55319906300671e-05,1.53934555783956e-06,0.0044654327947059,0.00197520847922411,1.39092961531896e-08,12009.3068417856,0.188393450905219,0.776615121162824,6792
10407_-556395524_1561433540_-1454518505_1595023706_91219691_-297372409,5.70192697138093e-05,1.72644421371305e-06,0.00452937393325429,0.000828928188866412,2.46397404755129e-08,30774.4356633822,0.191594860631244,0.652177813230015,6793
10407_1371278074_-961651757_2117297480_-488892521_558231820_-1713003170,5.6790188215371e-05,1.06333645240523e-06,0.00352243239472812,0.00166857232304071,2.46776349249696e-08,30418.2601084383,0.194580678101051,0.515034153485689,6794
10407_-1300710919_-1001651650_1613166261_681212331_878949730_-860655350,7.8569774782358e-05,1.78562820460059e-06,0.00430092109906052,0.000591992408367918,1.28663975778508e-08,15575.8622194541,0.177406587910654,0.14169647009534,6795
10407_-2094503912_-1021666065_144169032_-1479585123_-1774181304_564047979,8.81908281829088e-05,6.61219187497758e-07,0.00279050999454406,0.00107354283213087,8.16336248417362e-09,17436.9996851504,0.193167341269384,0.838755658939601,6796
10407_-973955699_-1052805943_-9362128_-1967492606_-447579056_28201196,9.30410803455658e-05,4.53723677735675e-07,0.00178796939316349,0.00163983447517464,7.65448831231961e-09,25343.7825555958,0.177277160518732,0.579005328843911,6797
10407_-56726192_568948213_1138613165_-1901883384_1949128174_-72960152,7.23859575582838e-05,6.80624990818704e-07,0.00252500485144951,0.000842738873757771,7.14033520261037e-09,33026.9639160016,0.171126973818577,0.633651032029771,6798
10407_387566140_1342851385_313931898_2045991173_1351460319_-562517908,7.22186141396618e-05,6.97457621720027e-07,0.00196438970695772,0.00185117916545047,2.30444393696068e-08,22018.8498552646,0.195477963564128,0.653315334844735,6799
10407_-782291123_1361334045_1844454429_-1648713778_-1223845789_-1743241400,9.25254800091061e-05,2.39855838306365e-07,0.00152694589162545,0.00125649353871847,2.05252591775447e-08,12135.5074713075,0.187196794311548,0.790446587606407,6800
10407_45490279_841315381_-1805283870_-2094725427_844105512_1861685083,5.14352178880276e-05,5.70958043496156e-07,0.00205870726529646,0.00170210425246118,2.72402905761734e-08,27500.8169277756,0.172681739116003,0.468181284435383,6801
10407_-1560151101_1257327138_-283425540_1036191697_1362678486_-1640899032,7.66385560295663e-05,9.8429451398225e-07,0.0028195459300415,0.00139662902030523,1.07521882834143e-08,34870.9912939471,0.177916972656455,0.342005679036018,6802
10407_-1843761227_366424318_-1409714861_-15870209_1884590597_1333951058,9.85006714977227e-05,1.35699556770959e-06,0.00174789835884337,0.0011112182375763,2.63873399346496e-08,19938.0826451043,0.17072379814164,0.221668858405543,6803
10407_-1955153210_-562621453_1849624117_-597917122_-2053142801_-8949852,9.91530742833046e-05,2.79581271822606e-07,0.00155693231137522,0.00134665355302779,7.31743839331992e-09,31528.8962433153,0.173395568942897,0.986005921311658,6804
10407_868591145_1432308022_1119085107_-232305786_1244995580_1246562564,7.54676532716134e-05,6.31090624887312e-07,0.00318047572842349,0.000613483929567221,8.30229469681256e-09,22417.5860345011,0.181993589545968,0.744904716954839,6805
10407_1884100557_-992701179_-152699869_1305630665_865400100_-257153150,6.38383091222203e-05,8.64911830522946e-07,0.00156536425694383,0.00164280063498666,1.51635323491716e-08,16458.742277036,0.186803220366054,0.30089990063035,6806
10407_1975047219_108542054_-1579352499_-379458321_9041648_603505335,8.76666172120124e-05,9.31496556038507e-07,0.00441729038629124,0.0018833228593359,1.2365662698855e-08,15511.9594847471,0.192514394513623,0.267778027447521,6807
10407_-868330681_1389113991_1432497958_-477023559_4465527_-724650866,6.42754525999219e-05,6.1731857388144e-07,0.00219202509909218,0.000701989682660622,2.80248120569689e-08,10402.1394379942,0.171265135909792,0.284938826177118,6808
10407_1138110769_1189940827_639972415_-713595516_1442750138_-1460607522,8.17151916221666e-05,7.27496844340849e-07,0.00384764195344069,0.00114487482397889,1.12854694556267e-08,13422.7091138539,0.197672452376772,0.865780563323463,6809
10407_-216355390_1992324536_320490727_31863364_321404986_-1842354837,9.96362769279386e-05,9.81979200185954e-07,0.00375655342056313,0.00133999298925475,1.11126064526083e-08,34704.2122317895,0.197596367504488,0.318836232406538,6810
10407_1979209473_-2137982060_1746531766_311183930_-1039579897_-285928756,6.28410074787836e-05,6.51911718390484e-07,0.00505548921862875,0.00100752416806039,2.3552273440495e-08,25005.0839826177,0.192535515694006,0.790076310677686,6811
10407_407862792_-2001633804_-904368192_-1587938675_-761003597_-331133710,9.98219255246465e-05,1.32383332977429e-06,0.00395191691660685,0.00157126667763713,1.83198506561297e-08,17828.06528691,0.195393104172472,0.316966492940851,6812
10407_1496885713_1270372387_625916096_-2053458669_-957622483_983383753,5.39915614638582e-05,1.26060894187658e-06,0.00480068598723958,0.00172825682869367,2.38631774526726e-08,14124.9167501042,0.196127842399497,0.106731520559701,6813
10407_1058826681_-2067636735_23794590_1787103742_-921729591_1382269879,9.85809664772352e-05,3.98363417816477e-07,0.00388686207246076,0.0012783019367027,2.68582767240536e-08,28276.0471179359,0.189150478649213,0.651108211814218,6814
10407_-338353528_33046565_-1684829888_1945973484_-895200607_2145956804,6.47982888703279e-05,7.21439771994647e-07,0.00232158545545983,0.00115166292841133,1.72545024739812e-08,15034.5223699964,0.186709194766159,0.874003995041923,6815
10407_-240681848_1769912819_-1773177226_969713094_-1474494826_1963774874,9.90679152859029e-05,1.63502784661439e-06,0.00294752852855853,0.00165347221708531,9.96800330144622e-09,17828.7446416451,0.17476540565215,0.218123639459103,6816
10407_171417757_365889318_1236144995_-1584832394_-1589114191_1191657104,9.48346523088552e-05,1.75786031852251e-06,0.0023900944319959,0.00112193099890792,2.57254457640633e-08,16340.0662190047,0.178812865144259,0.801135605143186,6817
10407_-481291473_-748092871_853182510_-753490322_-425539418_-980530992,5.86574184700205e-05,9.74499454217942e-07,0.00514165364334745,0.00177326904463771,1.11619421130263e-08,27263.8559913992,0.176531655357784,0.980198935377965,6818
10407_-12906711_227990434_860003213_1001533467_-1622566822_470748066,8.64478211276444e-05,1.19119385240472e-06,0.00476719696743462,0.00101074593676921,1.38561913698587e-08,22963.7381035881,0.185183666013802,0.975168260787072,6819
10407_-107803842_278004458_-97550862_-296129673_-804750596_2032530136,8.47289114732924e-05,8.41592363752884e-07,0.00148132331672786,0.0012980387151561,1.70912241396883e-08,24389.958418565,0.179340554534081,0.69997242169845,6820
10407_978517814_-1873051136_-523383720_982528893_-1454857829_-1739960620,8.60017667442295e-05,3.64077281831425e-07,0.00363275635527949,0.00135516533235145,1.68830388125895e-08,17279.8821667937,0.173913757747779,0.927812999201189,6821
10407_-751418481_1205865277_-778246740_80783145_-1074469696_-20572334,6.23299362047128e-05,1.31512414762634e-06,0.00393000183200114,0.00143434649420472,1.41010270077208e-08,34522.9300086221,0.177921233374141,0.318097339056007,6822
10407_440750679_1742787444_1104456520_2064343665_1748148203_-571940981,5.2752881659541e-05,3.11675835046915e-07,0.00249229085629575,0.00197359113114469,1.66195912398887e-08,32133.6685933187,0.182536509514986,0.768832756756185,6823
10407_503314486_-1354877080_-1801550644_900224365_-839232225_-1027454517,5.33716942357801e-05,1.17714956108557e-06,0.00362541532977148,0.00063525753179149,2.71487317447811e-08,15435.6328448402,0.18111729136261,0.736928531284723,6824
10407_-1741299978_-728843687_367566981_1831935891_1740690095_-1741493868,7.26309305897061e-05,1.08431734541535e-06,0.00159282848468317,0.000673064163738797,2.83126494016687e-08,12918.048580149,0.181752868628434,0.225457774599529,6825
10407_2128897576_-546964642_1582935828_-2008361961_1666106367_-1529580444,8.5105286967114e-05,9.27859740887199e-07,0.00493440020281386,0.00106277084417391,2.57482888941738e-08,18354.1901208219,0.174182758166643,0.695838782651298,6826
10407_2065098623_-216686086_1099649492_1781013521_2034471554_-770921812,7.67076434044828e-05,1.99578802302989e-07,0.00294346577575384,0.000592101292159512,8.22043773582853e-09,13814.6355811806,0.175430633472283,0.504912296162041,6827
10407_1636376231_-1320938739_5640253_1032044776_-462292523_307776027,6.16727954615703e-05,9.63959086858634e-07,0.00275476532942967,0.00100909670688836,1.96980899131644e-08,29811.2570258063,0.180196602583368,0.130159542632204,6828
10407_-95811088_809759800_1320105618_-1693643677_1596325959_1374173553,5.38643550991601e-05,5.14862073315137e-07,0.00206829635203894,0.000934965913478264,2.68133469607607e-08,27483.5672590389,0.198124085723376,0.607180555561952,6829
10407_301309337_407526407_-692101626_-421972215_1997419283_168275844,6.13043934056975e-05,1.37187659212357e-06,0.00462373545912795,0.00053087919361492,2.06370887364857e-08,10271.6604663537,0.187189987546618,0.429125418286124,6830
10407_-1427167313_1579771736_1004074311_-205015384_-1759226540_1602601700,7.90462126640093e-05,1.30085872295815e-06,0.00442020813094465,0.000930498815223517,1.08766535242746e-08,30463.7989358783,0.182055120351673,0.384024226241204,6831
10407_-1420852464_1890133568_-546651912_-1007142773_-422197616_-255133060,9.53908218645935e-05,1.55379172119735e-06,0.00247251300778634,0.000960694997996746,1.91361883826315e-08,14954.8887837776,0.185318515426476,0.243144605818165,6832
10407_2091410355_100486213_1680619907_1153079332_-579790833_-628222208,9.50092243778461e-05,8.28002370672417e-07,0.00187082426614862,0.000504178870738372,7.75636135605459e-09,22829.2107013878,0.177198504636802,0.824791221129836,6833
10407_773189149_1591109507_576031053_1216585550_1625463144_-505440969,7.22119153030021e-05,1.00528612237254e-06,0.0032454601939518,0.00146030529781438,8.57349168021164e-09,21787.4481572664,0.178156000256831,0.387777211993077,6834
10407_-11397862_-2094863588_813299598_441611277_-164766195_-1357372811,5.60278148751032e-05,5.84193549174164e-07,0.00241046068803024,0.00108673962714579,1.08724121698825e-08,25214.4820957859,0.191367180838595,0.402054715480505,6835
10407_2142842853_-969264879_1328232484_567511309_-131469909_-1053256207,7.26710568671577e-05,4.41544735880657e-07,0.00506030936968878,0.00129855615051111,2.59566806509638e-08,22871.8012004342,0.196131790401627,0.898405497300571,6836
10407_1749162893_1312583639_-145526285_-1685865167_-1399564944_1512129318,6.01127768297828e-05,7.5419131885161e-07,0.00463174138904919,0.00157476017993121,1.84765936868432e-08,28729.3331783239,0.180187452639484,0.981458740403295,6837
10407_233195820_-983756366_-441397871_1617930575_-359170126_308279318,5.34995953935352e-05,1.05977089861991e-06,0.00174553548485555,0.00199082766451254,8.59052516677968e-09,33965.2260246253,0.171764686186838,0.294520169165852,6838
10407_-322093136_968481851_-1291109419_1130460769_-611649234_244010578,5.85845997910604e-05,4.9502156402175e-07,0.00236722841073792,0.0012265120500192,2.11624425308277e-08,25676.5893969902,0.180194635224264,0.354162347516,6839
10407_-1495759437_1547309268_-1338676705_-1448367963_1024536498_2031680673,8.69452835556426e-05,1.66833486281388e-06,0.00321919839532483,0.001010089957098,1.73699168341722e-08,22327.5274802539,0.178158882157581,0.716608396209715,6840
10407_1817489218_612888512_896920898_-90395959_2086585241_1442630954,6.75187584531352e-05,1.53308077372794e-06,0.00176055269737299,0.0019539969964281,1.37419113915981e-08,24192.2854593049,0.172100115192569,0.171735521311107,6841
10407_-1272658187_85723330_620384024_1479471399_-1887071018_570048029,7.36441496365141e-05,6.54014451825497e-07,0.00462088724766958,0.00179761340295314,2.4083703008023e-08,12218.9545328624,0.170990197827033,0.578828495220954,6842
